V005,V012,V021,V023,V024,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3
-0.05889152,0.50369996,-0.18405542,0.024382737,-0.065715134,-0.06192252,0.004520657,-0.07007573,-0.058463205,-0.15077434,-0.62094706,-4.562946,-0.058375075,-0.54874873,-0.2486238,-0.45013946,-0.40367815,-0.15851393,0.110444084,0.18576686,-0.76608413
-0.27400103,0.38534212,0.10938923,-0.02204789,-0.18393882,0.12635078,-0.09856794,-0.09536938,-0.20143063,0.3044018,-0.6137793,-4.456892,-0.036295213,-0.5908004,-0.30322808,-0.4212723,-0.4482874,-0.13807033,-0.56378514,0.16778022,-0.7967514
0.31760252,0.029565955,0.3236043,-0.036056906,-0.2384438,0.11053323,-0.18473652,-0.1057864,0.18179676,-0.54118127,-0.8726989,0.3166595,0.057594366,-0.25192267,-0.05942119,0.080625616,-0.27395284,0.08167586,0.15370181,0.20984082,-0.22147746
-0.15289913,-0.036051605,0.63929886,-0.02671877,-0.12755883,-0.054992013,-0.23841318,0.090130925,0.017330509,-0.47825634,0.1741716,-0.018227179,-0.013545044,-0.6106914,-0.040533043,0.09085622,-0.0064794268,-0.43657896,0.124296665,-0.9571346,-0.15302746
-0.1238902,0.4151109,0.38835365,-0.029522961,-0.17145665,-0.1933073,0.16687797,0.010590115,0.045272794,-0.54491144,-0.81581104,0.23763847,0.06199519,-0.17153557,0.036472414,-0.66337824,-0.31205106,0.055013847,0.13026358,0.22783172,-0.3380712
-0.29176596,0.3828588,-0.014854404,0.03705485,0.04294199,0.0665792,-0.13604048,-0.05757352,-0.00798385,-0.4933863,-1.0401348,-0.07865644,0.0021097339,-0.33079723,0.26763362,-0.53553724,-0.04093504,-0.5334737,0.17373195,0.20357525,-0.18404406
-0.15521,-0.8687755,-0.0029119337,0.014712978,-0.13786165,0.11212766,-0.19292924,0.089909025,0.43957034,0.19871727,-0.8074502,0.15844092,-0.018325893,-0.35002175,-0.010999289,0.40904534,-0.07183578,-0.51625776,-1.0095661,0.24117348,-0.29417184
-0.09484079,-0.70104766,0.25236997,0.0115962345,0.10112797,-0.050128836,-0.14304039,-0.51564366,0.13027303,0.43388376,0.26745814,0.14995238,-0.08353384,-0.48329893,-0.09921285,0.47646934,-0.06831898,-0.30165425,-1.0761306,-1.0266192,-0.16455811
-0.039592784,-0.55698246,0.4086773,0.012607778,0.15232462,-0.06789346,-0.47157565,0.1430038,0.13701247,-0.55294895,0.3145634,0.12597567,-0.01956486,-0.8171918,-0.074868046,0.39932588,0.11049346,-0.41599944,0.17486568,-0.8340382,-0.13185085
-0.23330128,0.42467734,-0.23655201,0.010750171,-0.020836182,-0.03894572,-0.043803204,0.056104455,-0.03367477,-0.41617924,0.100781515,-0.5704258,-0.15066421,-0.38924557,0.09261003,-0.7538463,-0.057352092,-0.40422812,0.16454755,-0.96349615,-0.03353662
-0.77281183,0.40530765,-0.07366601,0.039099023,-0.0013626762,0.11458925,-0.004373104,-0.09046364,-0.18885255,-0.45049873,0.1905502,-0.24234022,-0.7179152,-0.75579655,0.18947889,-0.6112398,-0.083704315,-0.25604773,0.13887742,-1.003706,-0.037394363
-0.09912637,-0.10074827,-0.8296537,0.02176328,0.10971779,0.105517976,-0.29923344,-0.3134403,-0.021150649,0.50294554,-0.6464174,0.018203445,-0.07110869,-0.55972475,-0.1547015,0.04735904,-0.010672338,-0.23521562,-1.1345433,0.22875772,-0.32020485
0.061183974,-0.42367005,-0.32330298,0.036231764,0.056907102,-0.048017383,-0.1533226,-0.41214854,0.21934885,-0.608686,-0.8969342,0.1431161,0.0016011082,-0.378991,-0.1175632,0.0716743,-0.09621493,-0.27195603,0.12733944,0.31670004,-0.23309061
0.24269082,0.0075464463,0.07869794,0.008601708,0.04558729,-0.02545124,-0.16852346,0.11677745,-0.031271968,-0.45776123,0.32395384,-0.13993664,9.116369e-05,-0.69236577,-0.042873353,0.12329465,-0.026377954,-0.4913349,0.13778424,-0.943591,-0.15115021
-0.11226748,0.36103728,-0.08061399,0.02160038,0.07855166,0.07862249,-0.07225738,-0.16680302,0.01344144,-0.4164981,-0.62626404,-4.502512,-0.050717276,-0.51442736,-0.3255012,-0.3772367,-0.43729207,-0.18424919,0.06881916,0.1928433,-0.762807
0.117737964,-1.0383407,-0.01140876,-0.01551126,-0.2047132,0.10716092,0.21914935,-0.43402562,0.12455616,0.204786,-0.8142793,0.36604223,-0.008132965,-0.3539889,-0.16373895,0.45165434,-0.13670966,-0.52106917,-1.2003114,0.25717577,-0.23343189
0.14003,0.39408582,-0.3849295,0.08434921,0.018399548,-0.0774026,0.05702455,0.015614883,0.020127341,0.38446668,-0.5891801,-4.3197937,-0.07834318,-0.664662,-0.29237965,-0.44643125,-0.40573087,-0.14410494,-0.6547402,0.16762702,-0.8600824
0.0657477,0.019233614,0.020947503,-0.070691764,-0.09723149,-0.06071036,0.17820725,0.044492174,-0.012658017,-0.5032955,-0.8027798,-0.30936304,-0.0055230297,-0.28428584,0.3619153,0.22998188,0.06770867,-0.30066833,0.1773242,0.23518828,-0.114058584
-0.08589886,-0.8214944,0.3398078,-0.038782544,-0.1862661,-0.03067959,-0.20829697,0.11312171,0.1315673,-0.47896534,0.4278009,0.12982312,-0.022398394,-0.5905835,-0.08144242,0.364677,-0.14013797,-0.50596803,0.14345334,-1.0027075,-0.20051676
-0.11130089,-1.024733,-0.10481489,0.016865244,-0.08169295,-0.05999008,-0.17927818,0.093850985,0.09468334,-0.2542589,-0.9502312,-0.07370451,-0.021948153,-0.41342333,-0.20413761,0.42669895,0.032784663,-0.36425072,0.2146428,0.26389897,-0.2134345
-0.32934523,-1.10949,-0.20475556,0.02031411,0.021664511,-0.027741551,-0.046553362,-0.12774438,0.3194819,0.23045997,-0.64717084,-4.272026,-0.03329554,-0.51982903,-0.3452156,0.37988964,-0.724595,-0.12452061,-0.6746181,0.16877966,-0.738781
-0.22775507,0.47823757,-0.046554793,-0.31243873,-0.19104683,-0.15564862,0.1287127,0.0651495,-0.105059355,-0.28096375,-0.70048785,-0.46139914,-0.12805021,-0.30967495,0.269324,-0.60994667,0.12560478,-0.40883294,0.16304617,0.24121392,-0.8467443
0.07824519,-0.24457751,-0.026325023,0.016130889,0.105416,0.04850509,-0.07921339,-0.13920002,-0.23748085,-0.25388315,-0.59012735,-4.383025,-0.044556428,-0.52398044,-0.3800487,0.07389973,-0.3723501,-0.1658728,0.051830675,0.18428527,-0.81618744
-0.6146124,-1.0344341,0.31761113,-0.16143003,-0.20612085,-0.15355471,-0.3542682,-0.4289137,0.07279348,0.3121794,-0.81063145,0.14062005,-0.066376366,-0.51614803,-0.17433292,0.39055103,-0.017703457,-0.63050985,-1.0178088,0.23823476,-0.68096095
0.42953858,0.40693352,-0.14592099,0.0440912,0.045381073,-0.03521447,-0.002568529,-0.03377736,-0.05722656,0.5137013,0.24934046,0.013690462,-0.107713334,-0.64086497,0.18411335,-0.7197148,-0.080624424,-0.73011196,-0.9159445,-0.98104805,-0.120587856
0.19023302,-1.0857171,-0.08473385,-0.0802072,-0.13727416,-0.04721138,-0.08292724,0.112723395,0.30564994,0.22265536,-0.5078192,-4.5706754,-0.0060585462,-0.58644176,-0.35243198,0.38581222,-0.71709305,-0.091529205,-0.596821,0.19669525,-0.7893888
0.20090291,0.47833544,-0.4140368,0.034782697,0.085901394,0.06823942,-0.26482376,-0.3555181,-0.25227866,-0.43897644,-0.08668432,-0.32006478,-0.059419483,-0.6592137,0.3013846,-0.56639105,-0.042404372,-0.44158652,0.20383385,-0.8775658,-0.194359
-0.29081753,0.44958305,-0.010217022,-0.023805398,-0.2088567,0.069998205,0.14370273,-0.067438565,-0.2602501,-0.21500464,-0.9038437,0.055789422,-0.12488824,-0.33145174,0.23205607,-0.78662163,-0.08816807,-0.4251972,0.1691667,0.22862194,-0.14235805
-0.2808216,-0.6678615,0.0038026937,-0.026493747,-0.21337421,-0.07962752,-0.5334011,-0.033013135,0.109545864,0.44987726,-0.83431125,0.22221887,-0.01355406,-0.7401008,-0.18374105,0.5227281,0.0089090485,-0.27944487,-1.1838889,0.21414821,-0.27841187
-0.056719966,0.4730606,0.0031685794,-0.0780953,-0.0872957,-0.070089586,0.12969348,0.054467,-0.05912384,-0.4087546,-0.6582729,-4.6953144,-0.03596468,-0.55460566,-0.23793612,-0.45115992,-0.44348434,-0.1635268,0.10098612,0.19944806,-0.85676384
-0.07514345,-0.9669796,0.63413835,-0.021535859,-0.093736365,-0.043795407,-0.17606375,-0.051652905,0.058553193,-0.25980604,0.2455361,-0.40599605,-0.0354779,-0.49306843,0.12719464,0.45482376,-0.0012833957,-0.36870995,0.16348067,-0.9434936,-0.12633865
0.4358912,0.34265316,0.063670546,0.014187255,0.114998214,0.09439045,-0.004219155,-0.09510951,-0.013038802,-0.44290048,-0.58457077,-4.9099517,-0.012496753,-0.6432392,-0.28652316,-0.408864,-0.4128945,-0.19218028,0.09902541,0.18274672,-0.7643226
-0.054487314,0.39528096,0.20559305,-0.021029565,-0.15388039,0.1140525,0.026738007,0.03723332,-0.22140922,-0.14825349,-0.60205954,-4.7032857,-0.032430474,-0.62089443,-0.2799623,-0.45015368,-0.46921554,-0.19605951,0.0927655,0.16190416,-0.7654885
-0.39308715,-0.73569894,-0.28078607,0.028266475,0.19718197,-0.10620865,-0.32980794,-0.1395622,-0.03353034,0.3487816,-0.5530342,-4.3057847,-0.023469241,-0.51773113,-0.35640296,0.3917364,-0.38105038,-0.113484256,-0.6180152,0.17257042,-0.68339807
-0.01100687,-1.0964166,-0.40203235,0.059512347,0.16042365,-0.036290303,-0.060171265,-0.037344918,0.062161222,-0.24140027,-0.5765344,-4.389415,-0.0049971193,-0.58525354,-0.35945457,0.37675035,-0.76971114,-0.19029942,0.10716769,0.17342043,-0.8246074
-0.2018332,0.468709,-0.10532177,0.08645855,0.08266552,-0.09131439,-0.13711163,0.09461869,-0.21582243,-0.44104704,-0.90822834,-0.01143401,-0.0058702948,-0.3451416,0.2782733,-0.6485573,0.076530084,-0.40831456,0.16738746,0.22871152,-0.1987668
-0.14127538,-0.80479413,-0.106450714,0.011440498,-0.24536481,0.04722665,-0.1794214,0.08525747,0.12424852,0.30691946,0.33908677,0.02649849,-0.17415458,-0.34905618,-0.06757086,0.36467844,-0.14622486,-0.6429984,-1.1569706,-0.9670586,-0.18640468
-0.09720645,-0.020370282,-0.0790482,-0.0187974,-0.21934734,0.06807299,0.03469313,-0.102505304,0.018951215,-0.4358408,-0.6332305,-4.833966,-0.025415504,-0.5894999,-0.36950338,0.072558716,-0.4810559,-0.15280995,0.06337104,0.17605999,-0.7914101
-0.14538556,0.3607119,-0.16286537,0.0062988927,0.04427587,-0.09827259,0.076990314,0.012665425,-0.9390197,-0.5761853,-0.9244405,0.08250681,-0.07414116,-0.30426243,0.23716712,-0.67754966,-0.07684375,-0.22321454,0.1516648,0.22203471,-0.8216643
0.09398273,-0.06751878,-0.008261322,0.08657067,0.026269516,0.060639296,0.0028885172,0.06025503,-0.12640212,-0.5998237,-0.6191663,-4.633284,-0.0727946,-0.6459305,-0.37196636,0.06624485,-0.47806,-0.15214618,0.029047957,0.17388688,-0.95889974
-0.17989641,-0.9481905,-0.14309782,-0.0065915384,-0.14775538,-0.111505575,-0.07547219,0.019116927,0.4597396,0.17974292,-0.58815414,0.021355988,-0.023951821,-0.90318143,-0.024430722,0.44736385,0.048133485,-0.6685249,-0.93639106,0.20948878,-0.67436916
-0.058292836,-0.93988895,-0.23976874,0.0018043867,-0.1909267,0.05471299,-0.079273544,-0.01040392,0.09671064,-0.3819425,-0.74910754,-4.9626765,0.02016313,-0.5671153,-0.3062242,0.4530758,-0.69195396,-0.13494639,0.080291845,0.17129818,-0.790771
0.025520094,0.4411469,-0.14531216,-0.024011647,-0.27394533,0.12926415,-0.17874964,-0.43660668,0.11261686,0.49775943,-0.7798065,-0.020693626,-0.00013396255,-0.47719926,0.28247234,-0.58396703,-0.00463856,-0.512202,-1.1295688,0.20060007,-0.3204647
0.4236033,-0.011546149,0.833615,-0.039960645,-0.07830106,-0.025139242,0.12779409,0.070813134,-0.102302834,-0.2579596,0.3428826,0.21802142,0.005960135,-0.6734458,-0.01964987,0.14024323,0.030800104,-0.45377842,0.10571591,-0.8531109,-0.07128653
-0.20805754,0.40403798,-0.03787666,-0.03209747,-0.17159086,0.12793462,0.07742327,-0.09044705,-0.31516317,0.5006805,0.23867445,-0.53533125,0.10797038,-0.630072,0.17420825,-0.62193316,-0.073117055,-0.22089677,-0.86859703,-0.9185208,-0.9089709
-0.12444063,0.40552005,-0.03893244,0.036098104,-0.076859504,0.08425109,-0.088922895,-0.16880672,0.100959316,-0.4236765,-0.64143085,-4.584832,-0.042555615,-0.48838794,-0.2925373,-0.38069814,-0.46555927,-0.1836322,0.06491632,0.18679857,-0.7435709
-0.18784623,-0.009066231,-0.044412415,0.044283565,-0.03377571,-0.03750706,0.071549855,-0.019093506,-0.10534927,0.2441283,-0.6337977,-4.3386226,-0.06926005,-0.5927326,-0.40503457,0.10587237,-0.4042273,-0.12171446,-0.57792,0.18011887,-0.8360802
-0.13535391,-1.1056169,0.18564391,0.010581331,0.122436814,-0.13649887,-0.07963089,0.080097,0.36872572,0.10920709,-0.6460987,0.6030984,0.038425356,-0.10468499,-0.101697415,0.4759557,-0.6438563,0.149387,-0.98545367,0.25897667,-0.35177684
-0.12820558,0.5097193,-0.29141542,-0.0057069785,-0.06416845,-0.04445011,0.030535046,0.017958326,-0.16724357,-0.5668817,-0.7179081,-0.6346298,-0.13180605,-0.36729926,0.3282864,-0.80042017,0.1019721,-0.5295204,0.1672315,0.18859757,-0.07326821
-0.2917868,-0.10413543,-0.05228038,0.026727691,0.009305161,-0.019144788,-0.13752863,-0.009126336,-0.000617281,-0.4572527,-1.0284618,-0.78067756,-0.026805084,-0.72373813,-0.15067054,0.090126,-0.16017483,-0.5333558,0.13767414,0.18680552,-0.11388473
-0.10963741,-0.9365658,-0.03315101,0.013751029,-0.13861959,0.13194102,-0.18352261,0.057308625,0.4188416,0.19195971,-0.8354039,0.10053105,-0.01732327,-0.3281119,-0.12800738,0.46019354,0.03217429,-0.2156283,-0.96500844,0.28570265,-0.31074387
-0.96272117,0.31547645,-0.32726884,0.033949085,0.037699267,-0.080196895,-0.33104265,-0.38522047,-0.01285794,0.5863274,0.18057212,-0.08718537,0.0048433486,-0.846401,-0.042216506,-0.6669119,-0.121491365,-0.3853933,-1.2498914,-0.90079165,-0.24494267
-0.4830491,-0.37749472,-0.3051515,0.04317061,0.19294831,-0.11626366,-0.16195741,0.016824814,0.08606403,0.28149277,-0.5541636,-4.4282703,-0.013785752,-0.6099766,-0.35853168,0.024255566,-0.40342763,-0.13496727,-0.64734805,0.16858226,-0.64553946
-0.112847336,0.4968775,-0.16430043,0.019110117,-0.028301671,-0.057736166,0.012387236,0.026126508,-0.1909705,-0.23318009,-0.6256509,-4.2980533,-0.058998596,-0.5799121,-0.28890583,-0.4828396,-0.456223,-0.13408196,0.09581827,0.16919944,-0.8146005
-0.071243174,0.47583228,-0.052127887,-0.0012075721,0.074174546,-0.022639828,0.16102123,-0.39271998,-0.0077762827,-0.41348723,0.1716665,-0.6049423,-0.07186218,-0.26501197,0.027315883,-0.6806842,-0.09297904,-0.54889405,0.16798475,-0.9075648,-0.077571586
-0.62913,0.3445685,0.56142604,-0.14334023,-0.16788684,-0.15012714,-0.09340988,-0.06030044,0.01147475,0.45305055,-1.0194103,0.07108886,-0.09321758,-0.5982055,0.18290955,-0.45398378,-0.03880368,-0.13157097,-0.99868196,0.114076965,-0.8256888
-0.045977842,0.38850957,-0.102011286,-0.2100655,-0.21444382,-0.06074018,-0.039796267,0.044464152,-0.03258911,-0.24645142,0.20509645,-0.3660456,-0.53612745,-0.32478473,-0.23825346,-0.6049496,-0.13362518,-0.2774916,0.15134357,-1.0047953,0.04590745
-0.7935468,0.4355889,-0.52316564,0.038141795,0.051643457,-0.04906032,-0.06741935,-0.36231157,-0.0365255,0.30774796,-0.78787166,-0.13853548,-0.0466209,-0.29008588,0.28921032,-0.60857445,0.010145258,-0.43943015,-1.2423143,0.24387911,-0.20522445
-0.013819049,-0.12515841,-0.27020925,0.038807455,0.053359773,0.03179743,0.07424099,-0.456252,0.018662537,-0.4131479,0.23901263,0.0015015292,-0.5706017,-0.5776867,-0.21623464,0.036974706,0.04447568,-0.44429642,0.09160017,-0.84320307,0.053238336
0.008367096,0.39655218,0.40741292,-0.03879664,-0.15229298,0.07682537,0.19001818,0.054487888,-0.037459802,-0.4061679,0.3865975,-0.4320408,-0.09607724,-0.43453944,0.2953858,-0.736214,-0.017493136,-0.34667602,0.1546954,-0.94537544,-0.029027993
-0.0735815,0.5227766,-0.053131018,0.011417793,0.0789915,0.11391856,0.005703559,-0.09102485,0.09975109,0.29932234,-0.5611446,-4.58522,-0.039441355,-0.59866714,-0.32548562,-0.40765497,-0.40006068,-0.16103938,-0.6567738,0.19710936,-0.7180723
-0.075880274,0.3518399,0.25369853,-0.02281014,-0.14461106,0.107881024,0.08774459,0.023934215,-0.26489812,1.365232,-0.54449147,-4.9564257,-0.040468574,-0.5881422,-0.22161019,-0.4485355,-0.46345317,-0.16120422,0.23033245,0.17396717,-0.77723277
-0.20339991,0.010363654,0.16095725,-0.027690282,-0.19855267,-0.056552332,-0.11120487,-0.09178932,0.0044751726,0.3910499,-0.6595463,-4.589789,-0.039983075,-0.5580926,-0.37251055,0.087709956,-0.38614178,-0.13187446,-0.67337614,0.16722858,-0.81494504
-0.3429826,0.35154822,-0.07330096,0.01096874,-0.031498436,-0.056450553,0.109524965,0.0033361053,-0.035493195,-0.30821866,-0.67174655,-4.544671,-0.05430412,-0.5617336,-0.39160714,-0.44555432,-0.41896102,-0.1936084,0.11392319,0.18895051,-0.8217731
0.06765969,-0.055583045,0.9640213,-0.16195624,-0.17492367,-0.071840845,0.1208279,0.1630504,-0.07037296,0.4151006,0.4055724,-0.2423185,-0.008146451,-0.54134166,0.1644801,0.09153152,-0.095140256,-0.30828685,-1.0572298,-0.8704972,-0.10950107
0.26711768,0.012092606,-0.23277056,0.012022898,0.02357472,-0.032944012,-0.15554594,-0.018079506,-0.17079806,0.38896957,-0.8600134,0.09206525,0.0024654744,-0.69392234,-0.16454457,0.13714443,-0.101784416,-0.61168486,-1.1194386,0.25108933,-0.21644808
-0.32257837,-0.1215354,-0.7985922,0.036367483,0.14570224,0.056504138,-0.33817932,-0.44103855,-0.046138488,-0.6286802,-0.79141694,-0.33641952,-0.07223434,-0.4710209,-0.29876673,0.020420834,-0.038316987,-0.4125483,0.22860554,0.24312022,-0.19070382
0.06272313,0.33009273,-0.09529782,0.049047507,-0.00694262,0.08699147,-0.102488,-0.06819472,0.0049628755,0.520892,-1.0855134,-0.05415676,-0.005972752,-0.30969253,0.21993308,-0.60202044,-0.038842216,-0.4473856,-1.1827408,0.23726703,-0.19349338
0.08220242,0.04433208,-0.02714911,-0.0672497,-0.1231366,-0.039354213,-0.09526611,0.021349804,-0.020919306,-0.4037054,-0.6439108,-4.7063093,-0.038194533,-0.5568338,-0.35179207,0.09913786,-0.4756359,-0.15491436,0.09292414,0.18688129,-0.7787972
-0.28908202,0.34016013,-0.044218376,0.01493898,-0.11091618,0.18875301,-0.13896115,-0.06706364,0.41171607,-0.11025103,-0.6723799,-0.08157655,-0.10993933,-0.7233843,0.070444405,-0.5407562,0.02067897,-0.48489684,-0.889447,0.26475805,-0.5699133
-0.48927435,-1.013704,-0.31917524,0.023830919,0.13857265,-0.09131236,0.11436812,0.01918251,-0.29882735,-0.4921734,-0.74650604,0.18351342,-0.08419076,-0.38173476,-0.22405678,0.45024186,0.11531357,-0.47833997,0.16610807,0.24965906,-0.831184
0.18746506,-0.09677668,-0.2168956,0.025208874,0.25264454,-0.04077431,-0.15742214,-0.30808765,-0.026766948,-0.58011687,-0.92653996,0.092179626,-0.008836911,-0.38156322,-0.1888547,0.0733732,-0.074879006,-0.27989787,0.09810531,0.30706787,-0.23060349
-0.10210166,0.4330949,-0.085615896,0.047679443,-0.01728998,0.08879536,-0.025013493,0.0010785649,-0.064412944,-0.17165376,-0.6092001,-4.5204744,-0.04867226,-0.55920565,-0.2613648,-0.41148067,-0.4080832,-0.20359509,0.08907454,0.18669276,-0.77014935
-0.3177603,-0.3497723,-0.14435887,0.009477358,-0.022831788,-0.03136183,-0.067053676,-0.10298052,-0.07248938,0.29015434,-0.6453308,-4.6556287,-0.04446436,-0.57849383,-0.32339314,0.05655074,-0.35489297,-0.14522684,0.1133987,0.19443485,-0.79495686
-0.19695151,-1.0616636,-0.65672743,0.030390495,0.09041545,0.04871239,-0.16725102,-0.10785684,-0.19314808,-0.47134945,0.15615606,0.035754025,-0.050815213,-0.55361325,-0.20637946,0.42507315,0.030859541,-0.5585299,0.17467485,-1.0589309,-0.19214319
-0.15968834,0.40140885,-0.26577657,0.0005517582,-0.024190497,-0.065800324,0.07839213,0.104464464,-0.050529476,-0.49098733,0.33436173,0.074860424,-0.020612163,-0.38306287,0.3885429,-0.720418,-0.14796242,-0.4415967,0.15922333,-1.0288206,-0.08483642
0.54338354,-0.17851648,0.19736446,0.08139358,0.031917077,-0.04575977,0.081332095,-0.057955954,-0.1559353,0.5756902,0.1723978,-0.013883697,0.013889029,-0.5464103,-0.044285554,0.11268592,-0.0728207,-0.48799437,-1.0002695,-0.9269905,-0.082955204
0.043556582,-1.1838434,0.22220118,-0.02864535,-0.15912908,-0.06625743,-0.18303761,0.02687477,0.3796803,0.24926008,-0.8474371,0.077636585,-0.024058664,-0.50874764,-0.22253294,0.42543876,-0.30462608,-0.25827476,-1.0045527,0.30676463,-0.2774277
-0.23729178,-0.62287384,-0.56577426,0.031133028,0.05123222,0.042245656,0.03690131,-0.3475278,0.12944879,-0.15883772,-0.604812,-0.5306435,0.12865524,-0.19721942,-0.063123874,0.6295191,-0.23096925,0.080331385,0.12034503,0.2672114,-0.6475148
0.01764584,0.4575543,0.2562641,-0.037606508,-0.16432606,0.121678226,-0.16384047,-0.35075474,-0.025557088,0.69734323,-0.83841974,0.23020588,-0.018484293,-0.53827965,0.25091654,-0.5359761,-0.0801696,-0.46656895,-1.181247,0.20197701,-0.24946164
-0.171358,0.38270617,-0.35991278,0.04627058,0.22547047,-0.14459555,0.014142982,-0.0013967877,-0.27400345,0.45733798,-0.6132845,-0.21727753,-0.08338294,-0.38406572,0.11308159,-0.62266004,0.019513432,-0.3623254,-0.95275325,0.24546918,-0.8281302
-0.17190656,0.34479362,-0.3943949,0.101006426,0.009951625,-0.058084086,0.11595323,0.09112787,-0.078060076,-0.26079258,0.31958547,-0.12712814,-0.09593533,-0.5459237,0.09710791,-0.8082167,-0.13937148,-0.4986764,0.13887803,-1.0638785,-0.13146582
-0.28316832,-0.027891954,-0.16442502,-0.0031830585,-0.027201312,-0.026314236,-0.07006176,0.036186818,0.004084143,-0.38699406,-0.67645067,-4.621587,-0.049815685,-0.5576606,-0.41085938,0.09385629,-0.41307002,-0.14798167,0.09865048,0.19069235,-0.77059877
0.3725794,-0.88992447,0.17408197,0.01945148,0.13929869,0.078837626,-0.33000875,-0.5495556,0.08355557,-0.62512916,-0.006410524,-0.21517232,-0.045823734,-1.0000087,0.0796958,0.4028367,-0.2129817,-0.7288867,0.18787609,-0.7669002,-0.24736314
0.033845317,0.3262236,-0.11891864,0.0120100295,-0.02516679,-0.07947747,0.038669772,0.03821569,-0.030135535,-0.36501122,0.2587115,-0.31355688,-0.11497922,-0.41308042,0.21770355,-0.7434941,0.02247598,-0.35779375,0.16347845,-0.9410974,-0.06739509
0.0036055683,0.42188126,-0.12761967,-0.22399239,-0.29546624,-0.07035281,-0.16629878,-0.14493677,-0.0021912507,-0.6963955,0.24130394,0.016022537,-0.015811535,-0.9008682,-0.015667256,-0.6647161,-0.52834845,-0.11091157,0.09221655,-1.0287831,-0.24670236
-0.04007973,0.33806735,-0.24056342,0.01598038,-0.11095551,0.13690676,-0.080970995,-0.14100681,-0.004991868,0.26828536,-0.6212251,-4.5799575,-0.028357737,-0.5315181,-0.29516324,-0.3768712,-0.4394454,-0.1331678,-0.6138791,0.18027036,-0.7289697
0.13411637,0.47028038,-0.3772542,0.034490816,0.16358773,0.07860274,-0.043587036,-0.046807032,-0.18019418,-0.45222634,-0.8872729,-0.3439736,-0.4517586,-0.5847133,-0.05638686,-0.50077415,-0.14948238,-0.454471,0.1202475,0.24954085,0.34070927
-0.10732933,-1.1592745,-0.17646936,0.0145931225,-0.09028757,-0.04134961,-0.08058672,-0.10733381,0.07806025,-0.48948264,-0.6974233,-4.5665374,-0.004966985,-0.53405184,-0.33480978,0.4014284,-0.81720144,-0.16227363,0.10093316,0.17678294,-0.759032
-0.09180574,-0.41408753,-0.16444288,0.0061037987,-0.069200076,-0.04160539,0.012422182,0.039293163,-0.045294166,-0.3891023,-0.68980604,-4.7022066,-0.028139804,-0.5556101,-0.3492121,0.06084627,-0.39690596,-0.13350895,0.115839064,0.17359067,-0.85436267
0.077967845,-0.26584062,-0.06660011,0.081616074,0.029196016,-0.04404079,-0.00779505,0.0503021,-0.032461517,-0.18028419,-0.6170812,-4.5433598,-0.037334535,-0.6343283,-0.3315457,0.07008186,-0.40020838,-0.15372111,0.10688783,0.16722013,-0.8438122
-0.06594503,0.433448,-0.2176299,0.020939454,-0.11326145,0.091222584,-0.05289668,-0.055524938,-0.09701255,0.23574726,-0.6965825,-0.50943875,-0.019506907,-0.19345029,0.011932599,-0.49421716,-0.25882035,0.06714626,0.1284551,0.2845636,-0.6820182
0.08929455,0.34454244,-0.06309647,-0.12944278,-0.1301408,-0.061709438,-0.09061649,0.005620953,-5.931477e-06,-0.66933244,-0.6422522,-4.698188,-0.036772978,-0.61050564,-0.31619197,-0.4222719,-0.5179663,-0.18359025,0.10110631,0.18556775,-0.89933133
-0.1919477,-0.8374812,-0.53005683,0.029675556,0.047627352,0.039227515,0.010651305,-0.033174843,0.1131374,-0.39382142,-0.99862486,-0.04756781,-0.1523608,-0.49996573,0.09551151,0.41414738,-0.21289603,-0.57185346,0.19798951,0.23045838,-0.094033346
0.26733506,-0.23679103,0.49267596,-0.021105317,-0.058926504,-0.04310274,0.10961037,0.090886384,-0.0094435355,-0.28338724,-0.59582657,-4.6555567,-0.036134068,-0.5660922,-0.42680869,0.07317036,-0.4033835,-0.19871974,0.09403999,0.16026337,-0.8244153
-0.26656416,0.45936045,-0.692029,0.047249805,0.08466495,0.03519573,0.025721041,-0.06771661,-0.06609615,-0.2789098,0.25351587,-0.12837072,-0.14445662,-0.5324452,0.23830062,-0.67743665,0.089600064,-0.35812542,0.1671604,-0.99986976,-0.13265666
-0.33221847,-0.03484255,0.052622646,-0.3742747,-0.21581429,-0.11748256,0.036253706,-0.08490158,0.020458914,0.27642587,-0.63771504,-4.6364703,-0.04442153,-0.5929135,-0.45519584,0.10164964,-0.38969576,-0.10130029,-0.6600222,0.16978243,-0.82663137
-0.1527275,0.3534455,-0.1916781,0.0010435272,-0.117922254,0.079239026,-0.08397489,0.17725687,-0.045763124,-0.22718169,-0.74284834,-4.692013,-0.031458132,-0.5243859,-0.2551991,-0.37665004,-0.4124334,-0.14536862,0.08259111,0.17739767,-0.82840097
-0.19601612,0.35403544,-0.0105195055,0.014579153,0.0041219485,-0.050936848,-0.056642607,0.041979853,-0.048922986,-0.30771446,-1.1051372,-0.46282348,-0.13757467,-0.3987007,0.02808154,-0.6939093,-0.03120118,-0.40147004,0.19906746,0.19559987,-0.048840523
